OTU ID	A2	B2	C2	D2	E2	F2	G2	taxonomy
OTU10523	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__A21b;g__A21bFA;s__A21bFA
OTU10516	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__AcidobacteriaceaeSubgroup1;g__Occallatibacter;s__OccallatibacterGE
OTU10517	0	0	0	1	0	0	0	k__Bacteria;p__Elusimicrobia;c__LineageIIa;o__unculturedsoilbacterium;f__unculturedsoilbacterium;g__unculturedsoilbacterium;s__unculturedsoilbacterium
OTU10515	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__unculturedbacterium
OTU10519	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__metagenome
OTU4651	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Solibacterales;f__SolibacteraceaeSubgroup3;g__Bryobacter;s__unculturedAcidobacteriabacterium
OTU10518	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU10566	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__uncultured;f__unculturedproteobacterium;g__unculturedproteobacterium;s__unculturedproteobacterium
OTU10565	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__Haliangium;s__unculturedorganism
OTU10564	0	0	0	1	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__ADurbBin0631;s__unculturedbacterium
OTU4649	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__ArchangiaceaeFA;s__ArchangiaceaeFA
OTU4650	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__Haliangium;s__unculturedbacterium
OTU7139	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__unculturedGE
OTU10569	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU10568	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__Haliangium;s__HaliangiumGE
OTU4653	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup5;o__Subgroup5CL;f__Subgroup5CL;g__Subgroup5CL;s__Subgroup5CL
OTU1809	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Skermanella;s__unculturedbacterium
OTU1805	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU4652	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU10567	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Blastocatellales;f__Blastocatellaceae;g__JGI0001001H03;s__unculturedbacterium
OTU7133	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU1804	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__unculturedFA;s__unculturedFA
OTU4647	0	0	0	1	0	0	0	k__Bacteria;p__Latescibacteria;c__LatescibacteriaPH;o__LatescibacteriaPH;f__LatescibacteriaPH;g__LatescibacteriaPH;s__LatescibacteriaPH
OTU10560	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__unculturedAcidobacterialesbacterium;f__unculturedAcidobacterialesbacterium;g__unculturedAcidobacterialesbacterium;s__unculturedAcidobacterialesbacterium
OTU4646	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales;f__KD393;g__unculturedbacterium;s__unculturedbacterium
OTU10561	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__A21b;g__A21bFA;s__A21bFA
OTU4645	0	0	0	1	0	0	0	k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__unculturedbacterium
OTU4648	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella;s__GaiellaGE
OTU1806	0	0	0	1	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__unculturedbacterium
OTU7136	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GammaproteobacteriaIncertaeSedis;f__UnknownFamily;g__Acidibacter;s__unculturedgammaproteobacterium
OTU10559	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__unculturedAcidobacterialesbacterium;f__unculturedAcidobacterialesbacterium;g__unculturedAcidobacterialesbacterium;s__unculturedAcidobacterialesbacterium
OTU1807	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__unculturedAcidobacterialesbacterium;f__unculturedAcidobacterialesbacterium;g__unculturedAcidobacterialesbacterium;s__unculturedAcidobacterialesbacterium
OTU7135	0	0	0	1	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillusniacini
OTU7134	0	0	0	1	0	0	0	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101soilgroup;g__unculturedbacterium;s__unculturedbacterium
OTU4663	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__uncultured;s__metagenome
OTU4662	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium1;s__Corynebacteriumglutamicum
OTU4661	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Microtrichales;f__uncultured;g__unculturedbacterium;s__unculturedbacterium
OTU1820	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__uncultured;g__unculturedFA;s__unculturedFA
OTU7146	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Salmonella;s__SalmonellaGE
OTU4665	0	0	0	1	0	0	0	k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__unculturedbacterium
OTU7147	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__unculturedbacterium
OTU4657	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__PolyangiaceaeFA;s__PolyangiaceaeFA
OTU4664	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU7145	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__AcidobacteriumspAc12G8
OTU7149	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU4656	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__uncultured;g__unculturedbacterium;s__unculturedbacterium
OTU1821	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Blastocatellales;f__Blastocatellaceae;g__Aridibacter;s__unculturedbacterium
OTU1819	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU1815	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__metagenome
OTU10563	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Janthinobacterium;s__JanthinobacteriumGE
OTU1817	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Agromyces;s__AgromycesGE
OTU10562	0	0	0	1	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__CandidatusUdaeobacter;s__unculturedbacterium
OTU10575	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU1794	0	0	0	1	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__GemmatimonasGE
OTU7148	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__metagenome
OTU10576	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU7142	0	0	0	1	0	0	0	k__Bacteria;p__Armatimonadetes;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__unculturedArmatimonadetesbacterium;s__unculturedArmatimonadetesbacterium
OTU7144	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__unculturedsoilbacterium
OTU7141	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__MucilaginibacterGE
OTU4659	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Blastocatellales;f__Blastocatellaceae;g__Blastocatella;s__unculturedbacterium
OTU4658	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Pajaroellobacter;s__unculturedbacterium
OTU4847	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU1795	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__PedobacterGE
OTU4846	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella;s__GaiellaGE
OTU4845	0	0	0	1	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcusaureus
OTU10572	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Holophagae;o__Subgroup7;f__unculturedAcidobacteriabacterium;g__unculturedAcidobacteriabacterium;s__unculturedAcidobacteriabacterium
OTU10571	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Massilia;s__unculturedbacterium
OTU1789	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Blastocatellales;f__Blastocatellaceae;g__JGI0001001H03;s__unculturedbacterium
OTU4850	0	0	0	1	0	0	0	k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__unculturedPasteuriasp
OTU10570	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Solibacterales;f__SolibacteraceaeSubgroup3;g__Bryobacter;s__unculturedSolibacteraceaebacterium
OTU10574	0	0	0	1	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__unculturedGE
OTU7052	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Actinoplanes;s__unculturedbacterium
OTU4849	0	0	0	1	0	0	0	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Nostocales;f__Phormidiaceae;g__TychonemaCCAP145911B;s__TychonemaCCAP145911BGE
OTU1790	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__BradyrhizobiumGE
OTU4848	0	0	0	1	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__unculturedbacterium
OTU1791	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup10;s__unculturedGeoalkalibactersp
OTU4841	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Anaeromyxobacter;s__unculturedbacterium
OTU10558	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU4840	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Solibacterales;f__SolibacteraceaeSubgroup3;g__Bryobacter;s__BryobacterGE
OTU10573	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter;s__EnterobacterGE
OTU7054	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__unculturedMucilaginibactersp
OTU10545	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__EscherichiaShigella;s__EscherichiaShigellaGE
OTU7053	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__unculturedAcidobacteriabacterium;f__unculturedAcidobacteriabacterium;g__unculturedAcidobacteriabacterium;s__unculturedAcidobacteriabacterium
OTU4844	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__uncultured;g__uncultureddeltaproteobacterium;s__uncultureddeltaproteobacterium
OTU10543	0	0	0	1	0	0	0	k__Bacteria;p__Planctomycetes;c__vadinHA49;o__metagenome;f__metagenome;g__metagenome;s__metagenome
OTU10544	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Solibacterales;f__SolibacteraceaeSubgroup3;g__Bryobacter;s__metagenome
OTU7049	0	0	0	1	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__GemmatimonasGE
OTU4843	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Solibacterales;f__SolibacteraceaeSubgroup3;g__Bryobacter;s__BryobacterGE
OTU4842	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__metagenome
OTU1802	0	0	0	1	0	0	0	k__Bacteria;p__Chloroflexi;c__TK10;o__unculturedDehalococcoidiabacterium;f__unculturedDehalococcoidiabacterium;g__unculturedDehalococcoidiabacterium;s__unculturedDehalococcoidiabacterium
OTU1803	0	0	0	1	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__CandidatusUdaeobacter;s__CandidatusUdaeobacterGE
OTU7047	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU7048	0	0	0	1	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcusaureus
OTU4856	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__uncultured;s__metagenome
OTU7051	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Solibacterales;f__SolibacteraceaeSubgroup3;g__CandidatusSolibacter;s__CandidatusSolibacterGE
OTU1797	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Solibacterales;f__SolibacteraceaeSubgroup3;g__CandidatusSolibacter;s__unculturedbacterium
OTU1798	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__unculturedbacterium
OTU10546	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Holophagae;o__Subgroup7;f__unculturedAcidobacteriabacterium;g__unculturedAcidobacteriabacterium;s__unculturedAcidobacteriabacterium
OTU10542	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__unculturedFA;s__unculturedFA
OTU7050	0	0	0	1	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__unculturedGemmatimonadaceaebacterium
OTU4853	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__uncultured;f__unculturedbacterium;g__unculturedbacterium;s__unculturedbacterium
OTU1799	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__PseudomonasGE
OTU7061	0	0	0	1	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcusaureus
OTU4851	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU1836	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales;f__NS1112marinegroup;g__unculturedbacterium;s__unculturedbacterium
OTU1835	0	0	0	1	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__ADurbBin0631;s__unculturedbacterium
OTU1837	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__MycobacteriumGE
OTU10541	0	0	0	1	0	0	0	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101soilgroup;g__WD2101soilgroupFA;s__WD2101soilgroupFA
OTU7060	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Ideonella;s__IdeonellaGE
OTU1833	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UTBCD1;s__unculturedbacterium
OTU4854	0	0	0	1	0	0	0	k__Bacteria;p__Armatimonadetes;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__unculturedbacterium;s__unculturedbacterium
OTU7063	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__TRA320;g__unculturedbetaproteobacterium;s__unculturedbetaproteobacterium
OTU10553	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__unculturedAcidobacteriabacterium;f__unculturedAcidobacteriabacterium;g__unculturedAcidobacteriabacterium;s__unculturedAcidobacteriabacterium
OTU4826	0	0	0	1	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__GemmatimonasGE
OTU10557	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU1842	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Holophagae;o__Subgroup7;f__Subgroup7OR;g__Subgroup7OR;s__Subgroup7OR
OTU7062	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__BurkholderiaCaballeroniaParaburkholderia;s__BurkholderiaCaballeroniaParaburkholderiaGE
OTU4824	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter;s__FlavisolibacterGE
OTU7057	0	0	0	1	0	0	0	k__Bacteria;p__Armatimonadetes;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__unculturedbacterium;s__unculturedbacterium
OTU7056	0	0	0	1	0	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__metagenome;s__metagenome
OTU4828	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__unculturedbacterium
OTU10556	0	0	0	1	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__unculturedbacterium;s__unculturedbacterium
OTU7059	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__SCI84;g__unculturedbacterium;s__unculturedbacterium
OTU7055	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__unculturedbacterium
OTU7058	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella;s__DyellaGE
OTU1843	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Acidothermaceae;g__Acidothermus;s__unculturedbacterium
OTU10555	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter;s__unculturedbacterium
OTU10549	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__metagenome
OTU4821	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU10548	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU10550	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Pseudonocardia;s__unculturedbacterium
OTU10547	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__ArchangiaceaeFA;s__ArchangiaceaeFA
OTU10551	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU1845	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Rathayibacter;s__RathayibacterGE
OTU1844	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU1839	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Oryzihumus;s__OryzihumusGE
OTU10723	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GammaproteobacteriaIncertaeSedis;f__UnknownFamily;g__Acidibacter;s__unculturedproteobacterium
OTU6464	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Blastocatellales;f__Blastocatellaceae;g__uncultured;s__unculturedGE
OTU1838	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__unculturedbacterium
OTU7035	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__AcidobacteriaceaeSubgroup1;g__Granulicella;s__GranulicellaGE
OTU7034	0	0	0	1	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup22;o__unculturedbacterium;f__unculturedbacterium;g__unculturedbacterium;s__unculturedbacterium
OTU7033	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales;f__NS1112marinegroup;g__NS1112marinegroupFA;s__NS1112marinegroupFA
OTU4819	0	0	0	1	0	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG13549;f__unculturedbacterium;g__unculturedbacterium;s__unculturedbacterium
OTU1840	0	0	0	1	0	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__unculturedbacterium;g__unculturedbacterium;s__unculturedbacterium
OTU7037	0	0	0	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__MicrococcaceaeFA;s__MicrococcaceaeFA
